Instagram ID,Username,Full name,Profile link,Avatar pic,Followed by viewer,Is verified,Followers count,Following count,Biography,Public email,Posts count,Phone country code,Phone number,City,Address,Is private,Is business,External url
61351209117,respectfullypetcremation,Respectfully Pet Cremation,https://www.instagram.com/respectfullypetcremation/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/384210825_268906129438036_218798552805273103_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9NJNVYqoSKgQ7kNvgFyfajM&_nc_gid=64315ba0d5634e65b7d1660ade2791c0&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAhMDE_MuLXh9TzKKowAkzsoKqVlJm4_Dp9tQURM_NT1A&oe=6781D20B&_nc_sid=1e20d2,No,No,486,217,"Pet Cremation in Delhi, Gurgaon & Punjab
🐶 Pet Cremation
🚑 Dog Ambulance
Electric Cremation, Wood Cremation, and Post Cremation Services Available.",petcreamation@gmail.com,247.0,91.0,9999222471.0,"Delhi, India","B-24 Wadhwa dda market, near ambedkar hospital, Dr. Ambedkar Nagar",NO,YES,https://respectfullypetcremation.com
66485500609,petnkitchen,Pet n Kitchen,https://www.instagram.com/petnkitchen/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/458268184_884396076894865_6347659540379006025_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=KJ1mzzwyS1QQ7kNvgHRBck4&_nc_gid=55e8276d93974dccaeac802010aa12b1&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBcrSyQJ36I6BxaEQ5H6uRSLtpf8h_jSGPrQt98cqaH4w&oe=6781BE32&_nc_sid=1e20d2,No,No,1332,717,"Home-Cooked Tiffin service for your Furr Babies 🐶😍
❤️ Super Healthy 
🥗 Super Fresh
💸 Super Affordable
🚚 Delivered Daily
📞 / WhatsApp: 8608609963",nirmaanmantra@gmail.com,29.0,,,"Delhi, India",Dwarka,NO,YES,
11655930843,mypetclinicvizag,My Pet Clinic,https://www.instagram.com/mypetclinicvizag/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/461559238_8285969508139444_3578823047186141347_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1ntrpWHdMH8Q7kNvgGeCbRD&_nc_gid=5b15d0a9569f46d2be02e7876b8a52f0&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCoSkJ-_z9vBxYHTOsLNQfVm6T6kPkbuClN7IEUOvbv0A&oe=6781DD62&_nc_sid=1e20d2,No,No,1722,126,"🐾 My Pet Clinic Vizag 🏥 
📍 Vizag, Murali Nagar. 
💼 🩺 Committed to your pet’s well-being 
📞 Appointments: + 91 6301712955",jakeer15694@gmail.com,776.0,91.0,6301712955.0,,,NO,YES,https://mypetclinicvizag.com/
65768041048,feedrealtodogs,FEED REAL- Canine Nutrition Consultation,https://www.instagram.com/feedrealtodogs/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/448415520_341576532113235_2233182340459759508_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=BQZWVyQ7t7wQ7kNvgEDKYwj&_nc_gid=a3aaeba578a04fddb42794b535f7c659&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDMnzF42TVcuk_kW87kqbupVGNAX6a3wBVXslKMgPoi5Q&oe=6781DC18&_nc_sid=1e20d2,No,No,25,4,"🐕 Certified Canine Nutritionist 
🥩 Species Appropriate Diet Formulator
📚 Member at AAVN
🐶 WSAVA Certified
👇 Click to join whatsapp community 👇",mukherjeeprithwish1999@gmail.com,191.0,91.0,9007723753.0,Kolkata,,NO,YES,https://chat.whatsapp.com/KmU7rJjWrCt952W9Q3CIYk
22749038605,themoderntail,The Modern Tail,https://www.instagram.com/themoderntail/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/311075970_839981710369273_1721070648778381601_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=101&_nc_ohc=D4vpJN5O1gcQ7kNvgE6ehYh&_nc_gid=05efe5f98f224fcf9dd6e68987497744&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDirKzAT5f3RBtcmDJpk9HrOEALB7McLh3M4E5z8hcDvQ&oe=6781D1AA&_nc_sid=1e20d2,No,No,3323,405,"🌿 Bringing you natural and organic pet care products in eco friendly and recyclable packaging.
For the love of animals, you and mother earth 🌏.",Info@themoderntail.com,969.0,91.0,8369313070.0,"Mumbai, Maharashtra",Chembur,NO,YES,https://themoderntail.com/
63367931678,casadelux_homedecor,Casa De Lux,https://www.instagram.com/casadelux_homedecor/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/404979163_247704574712421_2600827753573245297_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=mzy6CfQF5mkQ7kNvgF0mvzL&_nc_gid=86e90c9c0eae4afa8f2d38753e13db9e&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDXZ1T4By_BXRKwo4bevX6CoYO9exh8_En3r4lnGP931Q&oe=6781D89F&_nc_sid=1e20d2,No,No,11,0,Luxury Home Decor,metalluxofficial@gmail.com,29.0,,,,,NO,YES,
50269919474,dogsandfur,Dogs & Fur,https://www.instagram.com/dogsandfur/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/440582075_1460250641536684_1151969708460082187_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=TRNqflyb1WgQ7kNvgEbVaAY&_nc_gid=b5508ed3b45f4eec9186ad3e265fa72c&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYA7NCg7FACpfSPOZmBhIHx_XKKHyUBV6d6sIGBpHROORw&oe=6781C7D6&_nc_sid=1e20d2,No,No,163,270,"Your one-stop shop for premium dog supplements, imported from Germany. Give your furry friend the best & high-quality products.
+91-9903330277",shop@dogsandfur.com,44.0,91.0,9903330277.0,,,NO,YES,http://www.dogsandfur.com/
32226074688,petstory_k,Kay Pires,https://www.instagram.com/petstory_k/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/355295032_807040524104145_5885205399285022260_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=Vp0Dm2vxDBAQ7kNvgHIfDjC&_nc_gid=a70772bb12404556adc0cc4f9fb99c29&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBXC2uzq9gUvUIOTrDsdreCM9qwWqU61jI8aQAnnhBAtw&oe=6781DBFB&_nc_sid=1e20d2,No,No,1410,216,"Premium Pet Food & Accessories Retail Store
Pet Spa 
📍Bandra - Tuner road
 9920898813 -  Delivery
Opening Hours - 10 AM to 9 PM
#petstorybandra",petstory4u@gmail.com,210.0,91.0,9920947473.0,"Mumbai, Maharashtra","Shop no. 7, Darvesh Royale, Turner Road, Bandra West",NO,YES,
60897710510,beyond19.care,BeyondCare,https://www.instagram.com/beyond19.care/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/466743882_577727394938541_3530317653294033947_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=K5phZfOGWIkQ7kNvgH_wKYm&_nc_gid=6079e1bc9a95427588333fe915e91c00&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCyuMfS9NAAUy7bhoVxeo74x9lyUfZx7CC7a1Yoe-Vnjw&oe=6781CFB4&_nc_sid=1e20d2,No,No,78,53,"Founder of Beyond Care, Nutrition & Diet Planning Expert,Cordyceps Militaris Advocate. Empowering you to live beyond limits",contactus@thebeyondcare.com,173.0,91.0,8105325351.0,,,NO,YES,https://thebeyondcare.com/
59613673490,furbabies_petmart,Furbabies Petmart,https://www.instagram.com/furbabies_petmart/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/379473173_280522544759895_8554846346179148157_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=g8HUd6pI2OAQ7kNvgGzkrxy&_nc_gid=605ff86fae0649afaa6fbde0a77b31d3&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDk3Fn0rgFbFoXmLwZRfLVhDKvgPtX7BXAbPJFuJbcWjQ&oe=6781D2B3&_nc_sid=1e20d2,No,No,1198,2,"One Stop Shop Solution For All Your Pet Needs 🐶🦮
𝐀𝐥𝐥 𝐭𝐲𝐩𝐞𝐬 𝐨𝐟 𝐏𝐞𝐭 𝐀𝐜𝐜𝐞𝐬𝐬𝐨𝐫𝐢𝐞𝐬 𝐀𝐯𝐚𝐢𝐥𝐚𝐛𝐥𝐞 ⛓ 🦴🧤🍵
Fastest Pan India Delivery in town 🚛📦
𝐃𝐌 𝐭𝐨 𝐨𝐫𝐝𝐞𝐫 𝐧𝐨𝐰 👆",contact@furbabiespetmart.com,68.0,91.0,9625338289.0,Gurugram,,NO,YES,
59527930175,vaalaaty.petfood,Vaalaaty,https://www.instagram.com/vaalaaty.petfood/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/437741134_741470658106781_5889039943224155386_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=0orKHH2v63gQ7kNvgGpHc5J&_nc_gid=df08ff77829748c59c9d7ce493ca1ca6&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBCsKt9EEJmrYoB-k1cX9-LT4pNp8OSFWhfeg4MGLQmhg&oe=6781C37C&_nc_sid=1e20d2,No,No,268,8,"🐾On a mission to feed every dog with the right affordable nutrition!  🐶🥣
💫 Helping dogs in need with every sale! 🐕💚",pawsnpalate@gmail.com,65.0,91.0,8122516671.0,"Coimbatore, Tamil Nadu",,NO,YES,http://www.vaalaaty.com
7951590856,skylishdogtreats,Skylish Dog Treats and Cakes,https://www.instagram.com/skylishdogtreats/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/231438270_4081218081984585_8424741644930263105_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=4pHzk8kSt64Q7kNvgFvTssV&_nc_gid=432fd1b9c1a948bf93b5a5addf7f80b7&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYALVjTXq69snYzG7NVn-ZMtRWy1Wc3aL1e03rzGCOjg1Q&oe=6781C008&_nc_sid=1e20d2,No,No,2886,1856,"Skylish Handmade Dog Treats. All India Delivery.
Cakes - Hyd (Same Day available)
Fresh Dog Meals - Hyderabad
Natural, and Certified Safe
Shop Online",reachskylish@gmail.com,865.0,91.0,8008533499.0,,,NO,YES,https://www.skylish.in/
53691009368,zobbinz,Zobbinz,https://www.instagram.com/zobbinz/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/387677663_275354922147705_5343405470095939861_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=8WffgdI1OYQQ7kNvgHnkkzB&_nc_gid=16dee0411bd44bc1a76d37a4d33bfedf&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCJ-pRiFbSPw8s77qt3Qn_LSfXTft9Nn0qLV-xjLbG57g&oe=6781CC07&_nc_sid=1e20d2,No,No,63,0,"🇮🇳Delivering pet happiness to india
🐶Meet our pet interactive chew toy
⬇️Explore our pawsome collection⬇️",zobbinz@gmail.com,14.0,91.0,9499779478.0,"Rajkot, Gujarat",Rajkot,NO,YES,http://www.zobbinz.com
55172267623,petsmartdgp,Petsmart,https://www.instagram.com/petsmartdgp/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/307335759_162184953132835_1835771255598646997_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=33w36G--qlgQ7kNvgGhUW2C&_nc_gid=f58ad160a8d444918dadd33b4ba8de30&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYD2eYQSJ7xETtSC9caMK_QN7qn2rwkWvGHzcna5kJkNSQ&oe=6781CBBD&_nc_sid=1e20d2,No,No,82,38,,petsmartdgp@gnail.com,58.0,91.0,9996512944.0,"Durgapur, West Bengal",Kabiguru Sarani and Bidhannagar,NO,YES,
50684110483,wechartered,WEchartered Consultancy Pvt. Ltd.,https://www.instagram.com/wechartered/,https://scontent-bom2-2.cdninstagram.com/v/t51.2885-19/278733105_6541097289317891_3665749083072264258_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=1UuYbUqciVUQ7kNvgGAzLze&_nc_gid=55982c5300b44189bad67457bacb3dd7&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCkifrff82vQgAI57L0fkBX-c6YQPqdAvv04YlSA6zn0w&oe=6781DDA5&_nc_sid=1e20d2,No,No,451,6,WE curate profitable business opportunities with customized solutions with our in-depth knowledge & expertise.,info@wechartered.com,450.0,91.0,9910197884.0,Gurugram,"Unit No. 105, 1st Floor, Iris Tech Park, Sohna Road, Sector 48, Gurugram, Haryana, India",NO,YES,https://wechartered.com/
59014849697,ellee.in,ellee,https://www.instagram.com/ellee.in/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/342726323_3551422778423645_8339908703248427954_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=jUPbFy0w1W8Q7kNvgFTZPMz&_nc_gid=820ef1cedfb0450bbb552d4081dd6060&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBw6Wum9p6qRFxxxT885ASE2MrMhu6umsmNtGwofpY-TA&oe=6781EC0E&_nc_sid=1e20d2,No,No,117,522,Premium customized laser-engraved pet name tags.,info@ellee.in,51.0,,,,,NO,YES,http://www.ellee.in
59191416330,thor_organics,Thor Organics,https://www.instagram.com/thor_organics/,https://scontent-bom2-4.cdninstagram.com/v/t51.2885-19/341535493_1324219568140734_150555977496639451_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-4.cdninstagram.com&_nc_cat=106&_nc_ohc=xLzTL8646hYQ7kNvgECsryk&_nc_gid=78a027ed1d9b4ea7a074efc3612fbca0&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAAP_tJlO7_IMPqTbeMCETyK284o9a2OzwbI6-WoIW_CQ&oe=6781F567&_nc_sid=1e20d2,No,No,185,56,"Holistic Pet Lifestyle Brand 🐶🧿
Treats|Meals|Consultations
Founder @akanksha.maskeri
📩DM for purchase 🛒",thororganics@gmail.com,46.0,91.0,6364594634.0,"Bangalore, India",,NO,YES,http://www.thororganics.com
50360213583,tomtommy.online,Tom Tommy™_Nutritious Dog Food,https://www.instagram.com/tomtommy.online/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/264406556_601148704439143_7872864392931783515_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=B0w95IrfxeUQ7kNvgEmEfDw&_nc_gid=2399f091932841a3879f9c42004daf70&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBQSnQgOqGOhhqwrS97fCBVpK-XrkJHoA-tIavVByzBtQ&oe=6781E480&_nc_sid=1e20d2,No,No,1649,3702,"🐶 Made with novel insect protein
🍲 Easy to serve Rice Mix for Doggos
🌱 Pocket & planet-friendly 
🌍 Click the link below to buy now!",mail@tomtommy.online,529.0,91.0,9360467202.0,,,NO,YES,http://www.tomtommyonline.com/
2776299869,petcartin,Petcart Nest,https://www.instagram.com/petcartin/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/422686334_924453455382459_200240462594182854_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=103&_nc_ohc=r3znfRAUVKwQ7kNvgEwEnKN&_nc_gid=6bf2a938741f4f299f8aadcf6adc32de&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCy23MF68_cFZ4SDs_77xzjX8zVDbEn69-Z3Bw1q0-wbQ&oe=6781D5AC&_nc_sid=1e20d2,No,No,5514,347,"🥇India's first Pet resort -Hooman friendly
📍Bangalore 
🏊 Doggie pool
🏞️Dog parks
🏩Dog stay
🎂Birthday corner  
🥂wine cafe @waganwine
📲DM 8861712345",blendspetsolutions@gmail.com,1177.0,91.0,8861712345.0,"Bangalore, India",,NO,YES,https://rzp.io/l/zRxqEhb5iF
46143680090,pets_and_paws_hospital,Pets & Paws Veterinary Hospital,https://www.instagram.com/pets_and_paws_hospital/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/151238777_470555337437707_2063940387474059718_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=HIodS4dY3bEQ7kNvgHqN9br&_nc_gid=8d803e870cc94317a426806a43ba998b&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBYVQoEF--8WK3EbE1X3z6roAV_nWkj8GzX6pT80UWpng&oe=6781DDFE&_nc_sid=1e20d2,No,No,1806,112,"20-21, Amrapali Axiom, Near Domino's Pizza Besides Vakil Bridge, Ambli - Bopal Rd, Junction, Ahmedabad, Gujarat 380058 24/7 9824626507",drcbjavia@gmail.com,364.0,91.0,9824626507.0,,,NO,YES,
58330898455,malavpetsclinic,,https://www.instagram.com/malavpetsclinic/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/329556291_594861131980243_1681675266764190207_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=78fYDKZ85IoQ7kNvgFNZhah&_nc_gid=0819dd845f7b41ff8ccaa82ea1f65439&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYD-fnAFti97RMuhxrm-hQIqbqTL_eF1FoefwzwSzyEdTw&oe=6781E86C&_nc_sid=1e20d2,No,No,129,313,#NAME?,dralap21@gmail.com,134.0,91.0,9998307885.0,"Ahmedabad, India","G-14 & 16,Grant Monarch Complex,Near Seema hall,Anandnagar road,Satellite",NO,YES,http://www.malavpets.in
26818511884,snifflespetcare,Sniffles,https://www.instagram.com/snifflespetcare/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/386233560_724890062814432_4367479420882270376_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=aM--rr-MNHUQ7kNvgHqEuiz&_nc_gid=591dad87663245338c777b38b7fbd3c2&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCd_6ZYlDLaoNdAqtnt5ZOn9hubZeT6upOs3-aHNLWsnA&oe=6781CF83&_nc_sid=1e20d2,No,No,1417,2746,"Pet care reimagined: Our services include expert dog walking, grooming, boarding, sitting, and a touch of style with trendy accessories!",snifflespetcare@gmail.com,136.0,91.0,9738405932.0,,,NO,YES,https://chat.whatsapp.com/BSKdsaVclEjBWbZ2rhUSsh
51285774654,pupsandpaws.official,PUPS AND PAWS,https://www.instagram.com/pupsandpaws.official/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/274032864_654782445723406_4489939783484141528_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=110&_nc_ohc=4WFt5Ad7zzwQ7kNvgG_dfZQ&_nc_gid=125b1faa27604c69b75ac74bc401c036&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAYMmUk7_UBTBMYysVZ6AXW3W4yyjKN2P-tb8ufJtxgww&oe=6781C65A&_nc_sid=1e20d2,No,No,1620,5,"ᴇɴʜᴀɴᴄɪɴɢ ʟᴏᴠᴇ ᴛᴏᴡᴀʀᴅꜱ ᴘᴇᴛꜱ
 🌿 100% ʜᴇʀʙᴀʟ 
🚫 ᴄʀᴜᴇʟᴛʏ ꜰʀᴇᴇ 
🇮🇳 ᴍᴀᴅᴇ ɪɴ ɪɴᴅɪᴀ 
ᴏᴜʀ 🐾 ᴘᴀᴡᴍɪꜱᴇ ᴛᴏ ʙʀɪɴɢ ʏᴏᴜ ᴛʜᴇ ʙᴇꜱᴛ ᴘᴇᴛ ᴄᴀʀᴇ ᴘʀᴏᴅᴜᴄᴛꜱ
#ᴘᴜᴘꜱᴀɴᴅᴘᴀᴡꜱ",support@pupsandpaws.in,312.0,91.0,8141476969.0,,,NO,YES,http://www.pupsandpaws.in
51988121985,wecarepetgurgaon,We care pet gurgaon,https://www.instagram.com/wecarepetgurgaon/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/274676728_1190250361782293_7708136153096835214_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Gjd-BfXQP5EQ7kNvgFH9qme&_nc_gid=a13ddaebeaf04e70b7c9e68ca9b2face&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYA0toFpGeVwThH2fYO5e0nwubCF3DmQkXlfQc0RhNQSdQ&oe=6781D377&_nc_sid=1e20d2,No,No,702,24,#petlover #wecarepetgurgaon #pettraining #petboarding #petwalking,wecarepetgurgaon@gmail.com,38.0,91.0,8447304810.0,Gurugram,"Street no. 3, Diffence Colony, sohna road, gurgaon ( BSF Camp Bhondsi)",NO,YES,
49946634047,easzopets.official,Easzo Petcare,https://www.instagram.com/easzopets.official/,https://scontent-bom2-3.cdninstagram.com/v/t51.2885-19/243510616_386862229594714_3687668053841342242_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-3.cdninstagram.com&_nc_cat=110&_nc_ohc=jTwfMe_2c48Q7kNvgGGL58Y&_nc_gid=69bacc63c5514b48bc25b7d90c79b60b&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYC9qDOACzkDr9SLTFhLVWJeVOue_y0_u5krgroRQ1DssA&oe=6781DEFB&_nc_sid=1e20d2,No,No,687,4,"Adding to Pet’s comfort by providing essential Petcare services at their doorstep,covers complete Vet care & vaccinations, pet grooming & Lab tests🐾🐶🐱",support@easzopets.com,125.0,91.0,9008587576.0,"Bangalore, India",Electronic City,NO,YES,https://easzopets.com/
40489456234,pets_planet_vethospital,Pet's Planet Vet Hospital,https://www.instagram.com/pets_planet_vethospital/,https://scontent-bom1-1.cdninstagram.com/v/t51.2885-19/118360270_798758607601612_8148190526322334614_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=anE4A04RticQ7kNvgHVaHDB&_nc_gid=154de738396c4770a1f85c97b828a73f&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYCR9tM64w-jUHNIpmyIelFai7heP4Rz3-SNn1NKSSGNJA&oe=6781D487&_nc_sid=1e20d2,No,No,1038,1805,"📞9979923450
🩺24×7 Emergency Service
⚕Minor&Major Surgery
🔬Laboratory
🛏Indoor Patient Ward
🐕Puppy Care
 ✂️Pet Grooming
🦴Pet Food & Accessory Zone",petsplanetvethospital@gmail.com,31.0,91.0,9662178738.0,"Navsari, India","Shop no. G1&2, Maruti palace, Dandi Road, Aeru char rasta, Vijalpore,",NO,YES,
5906905224,rootsorganicstoredelhi,Natural & Organic Food Store • Estd.2010,https://www.instagram.com/rootsorganicstoredelhi/,https://scontent-bom2-2.cdninstagram.com/v/t51.2885-19/333601919_3367205246826551_1825291382013367913_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=6QbGs_VS1PsQ7kNvgG-Oed7&_nc_gid=d91b1b8a30bf4a2f9e8ea883a0867cd4&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYDTmXWZLZJ42M8MoxiwHb1YjSnL1ZHOmw1Z58iJtdeiVw&oe=6781CA01&_nc_sid=1e20d2,No,No,2492,492,"Organic • Natural • Local • Sustainable • Healthy Food #rootsorganicstoredelhi 
Fresh Produce • Grocery • Personal Care",neetika@organicstoretheroots.in,262.0,91.0,9811019811.0,"Delhi, India","24 Adchini, Near Mothers International School (entry from gate no. 2 Sarvodaya Enclave)",NO,YES,https://linktr.ee/organicstoretheroots
40616715755,marknxpetshop,Mark Nx Pet Shop,https://www.instagram.com/marknxpetshop/,https://scontent-bom2-1.cdninstagram.com/v/t51.2885-19/117994846_1163913680656781_2776442171981856230_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=uRQWOzrvnJQQ7kNvgEQD5qG&_nc_gid=e9db063087844c8a86fc710905199029&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYAn04HprsGIg_DlG5HFwado8_Pn5u5npMmK0cnRj9zuGw&oe=6781CD90&_nc_sid=1e20d2,No,No,73,64,"One stop For All Your Fur Babies Requirements
Mark Juhu : 9819713027
Mark Nx Mulund : 8104187783",marknxpetshop@gmail.com,34.0,91.0,8104187783.0,,,NO,YES,
40414255039,markpetstore,Mark The Pet Store,https://www.instagram.com/markpetstore/,https://scontent-bom1-2.cdninstagram.com/v/t51.2885-19/277418231_1000759517213388_8392835192807808293_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=k5vG95jyf74Q7kNvgEns22w&_nc_gid=cd19eeb4f0eb4cc2beb1d8022f745b4c&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYBQIxnbysHYD7o9b452SM4Bunbsu--wfZVHvm_AGYkK5w&oe=6781ED96&_nc_sid=1e20d2,No,No,190,257,"One stop shop for all your fur babies requirements 🐕🐾🐶
☎️ 9819713027
Tag us with: #markpetstorejuhu",markpetsstore@gmail.com,104.0,91.0,9819785114.0,"Mumbai, Maharashtra","Shop no 4, juhu parul co op hsg soc Ltd, plot no 23, janki kutir, opp juhu church, juhu church road, juhu 49",NO,YES,
42658745841,petexportandimportgoa,PetexportandimportGoa,https://www.instagram.com/petexportandimportgoa/,https://scontent-bom2-4.cdninstagram.com/v/t51.2885-19/120299285_2375963079366366_2349441159932013172_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-bom2-4.cdninstagram.com&_nc_cat=106&_nc_ohc=3zIzdPm8hzMQ7kNvgFkrKyA&_nc_gid=6c2a049a94f84ce68b21335b958bbe1c&edm=AEF8tYYBAAAA&ccb=7-5&oh=00_AYA8cma6SuxWySPV_54PewgP7aIVCLJdZdunOlAj51Yt3w&oe=6781DD2A&_nc_sid=1e20d2,No,No,75,114,Global Export & Import international pet travel assistance.,info@petservicesgoa.com,69.0,91.0,7709407277.0,"Mapusa, India","House No 118(A) 2, Kombuy Village, Morod, Guirim",NO,YES,http://www.petservicesgoa.com/
